ID,Order,Family,Family name,Common name,Scientific name,IUCN Status,ABA Status,CA List,Life list date,Life list location,US,CA,ABA,World Obs (Oct 2025),US Obs (Oct 2025),CA Obs (Oct 2025),Range,Featured,Order Target,Location
4429,PSITTACIFORMES,Psittacidae,New World and African Parrots,Red-fronted Macaw,Ara rubrogenys,CR,,,#N/A,#N/A,#N/A,#N/A,#N/A,786,0,0,Andean valleys of central Bolivia,,,
4664,PASSERIFORMES,Thamnophilidae,Typical Antbirds,East Andean Antbird,Drymophila caudata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,785,0,0,eastern Andes of Colombia (Santander southward to Caquetá and Huila),,,
7185,PASSERIFORMES,Paridae,"Tits, Chickadees, and Titmice",Black-bibbed Tit,Poecile hypermelaenus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,785,0,0,central and eastern China to southeastern Tibet and western Myanmar,,,
11022,PASSERIFORMES,Thraupidae,Tanagers and Allies,Little Inca-Finch,Incaspiza watkinsi,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,785,0,0,foothills of arid western Peru (middle Río Marañón drainage),,,
1398,APODIFORMES,Trochilidae,Hummingbirds,Cinnamon-throated Hermit,Phaethornis nattereri,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,784,0,0,eastern Bolivia and adjacent southwestern Brazil; northeastern Brazil (Maranhão to Ceará),,,
3728,PICIFORMES,Indicatoridae,Honeyguides,Dwarf Honeyguide,Indicator pumilio,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,783,0,0,"mountains of eastern Democratic Republic of the Congo, western Rwanda, western Burundi, and southwestern Uganda",,,
4297,PSITTACIFORMES,Psittacidae,New World and African Parrots,Cliff Parakeet,Myiopsitta luchsi,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,783,0,0,xeric intermontane valleys of central Bolivia,,,
10845,PASSERIFORMES,Thraupidae,Tanagers and Allies,Blue-backed Tanager,Cyanicterus cyanicterus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,783,0,0,eastern Venezuela to the Guianas and adjacent northeastern Brazil,,,
6197,PASSERIFORMES,Cinclosomatidae,Quail-thrushes and Jewel-babblers,Copperback Quail-thrush,Cinclosoma clarum,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,782,0,0,,,,
297,GALLIFORMES,Cracidae,"Guans, Chachalacas, and Curassows",Red-billed Curassow,Crax blumenbachii,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,lowland forest of southeastern Brazil; on verge of extinction,,,
1528,APODIFORMES,Trochilidae,Hummingbirds,Green Inca,Coeligena conradii,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,eastern Andes of Colombia to northwestern Venezuela (Trujillo and Mérida),,,
3208,STRIGIFORMES,Strigidae,Owls,Ochre-bellied Boobook,Ninox ochracea,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,humid forest of Sulawesi and Buton Island,,,
4148,PSITTACIFORMES,Psittaculidae,Old World Parrots,Horned Parakeet,Eunymphicus cornutus,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,New Caledonia,,,
7280,PASSERIFORMES,Alaudidae,Larks,Melodious Lark,Mirafra cheniana,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,"southwestern Kenya, northwestern Tanzania, Botswana to Zimbabwe and interior northeastern South Africa",,,
8103,PASSERIFORMES,Paradoxornithidae,Parrotbills,Short-tailed Parrotbill,Suthora davidiana,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,,,,
8169,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Reunion Gray White-eye,Zosterops borbonicus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,781,0,0,,,,
7041,PASSERIFORMES,Corvidae,"Crows, Jays, and Magpies",Brown-headed Crow,Corvus fuscicapillus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,779,0,0,western New Guinea including Waigeo and Gam (west Papuan islands) and Aru Islands (off southwestern New Guinea),,,
8735,PASSERIFORMES,Sturnidae,Starlings,Sulawesi Myna,Basilornis celebensis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,777,0,0,"Sulawesi region, including Lembeh (off northeast) and Muna and Buton islands (off southeast)",,,
8160,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Swinhoe's White-eye,Zosterops simplex,LC,,,4/27/2024,TW-TPE,Yes,Yes,Yes,"543,522","66,089","64,573",,,,
2206,CHARADRIIFORMES,Alcidae,"Auks, Murres, and Puffins",Japanese Murrelet,Synthliboramphus wumizusume,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,776,0,0,"breeds western North Pacific coasts and islands from off western Honshu, Kyushu, and Izu Is. (central and southern Japan), south of Korean Peninsula, and perhaps far southeastern Russia; winters Hokkaido to southeastern Japan",,,
8162,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Warbling White-eye,Zosterops japonicus,LC,ABA 2,,4/15/2024,JP-13,Yes,,Yes,"217,019","143,738",0,,,,
421,GALLIFORMES,Phasianidae,"Pheasants, Grouse, and Allies",Reeves's Pheasant,Syrmaticus reevesii,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,775,0,0,low-altitude deciduous forest of north-central China,,,
7507,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Rufous Cisticola,Cisticola rufus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,775,0,0,grassland of Gambia to Lake Chad and Central African Republic,,,
10053,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Sharpe's Longclaw,Macronyx sharpei,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,775,0,0,grassy highlands of Kenya,,,
1758,GRUIFORMES,Rallidae,"Rails, Gallinules, and Coots",Madagascar Rail,Rallus madagascariensis,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,774,0,0,humid forest of eastern Madagascar,,,
9221,PASSERIFORMES,Muscicapidae,Old World Flycatchers,East Coast Akalat,Sheppardia gunningi,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,774,0,0,,,,
2274,CHARADRIIFORMES,Laridae,"Gulls, Terns, and Skimmers",Blue-gray Noddy,Anous ceruleus,LC,ABA 3,,#N/A,#N/A,#N/A,#N/A,#N/A,773,141,0,,,,
4866,PASSERIFORMES,Rhinocryptidae,Tapaculos,Rock Tapaculo,Scytalopus petrophilus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,772,0,0,"central and southern Minas Gerais, Brazil",,,
4773,PASSERIFORMES,Conopophagidae,Gnateaters,Hooded Gnateater,Conopophaga roberti,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,770,0,0,northeastern Brazil (eastern Pará to western Ceará and southern Piauí),,,
8035,PASSERIFORMES,Aegithalidae,Long-tailed Tits,Crested Tit-Warbler,Leptopoecile elegans,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,770,0,0,coniferous forest of north-central China to Tibet and Sichuan,,,
4746,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Lunulated Antbird,Oneillornis lunulatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,769,0,0,locally in eastern Ecuador and eastern Peru (west of Río Napo and Río Ucayali),,,
5157,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Maquis Canastero,Asthenes heterura,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,769,0,0,Andes of western Bolivia (La Paz and Cochabamba),,,
4586,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Plumbeous Antvireo,Dysithamnus plumbeus,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,768,0,0,southeastern Brazil (southern Bahia to eastern Minas Gerais and northern Rio de Janeiro),,,
8158,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Mbulu White-eye,Zosterops mbuluensis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,768,0,0,southeastern Kenya (Chyulu Mountains) and northern Tanzania (North Pare Mountains),,,
3419,CORACIIFORMES,Alcedinidae,Kingfishers,Sulawesi Dwarf-Kingfisher,Ceyx fallax,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,767,0,0,Sulawesi and Lembeh Island,,,
8412,PASSERIFORMES,Leiothrichidae,Laughingthrushes and Allies,Prince Henry's Laughingthrush,Trochalopteron henrici,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,767,0,0,semiarid montane scrub of western China (southwestern Xinjiang and southeastern Tibet),,,
3448,CORACIIFORMES,Alcedinidae,Kingfishers,Great-billed Kingfisher,Pelargopsis melanorhyncha,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,766,0,0,,,,
8418,PASSERIFORMES,Leiothrichidae,Laughingthrushes and Allies,Red-winged Laughingthrush,Trochalopteron formosum,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,766,0,0,,,,
8484,PASSERIFORMES,Leiothrichidae,Laughingthrushes and Allies,Black-faced Babbler,Turdoides melanops,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,766,0,0,,,,
9257,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Shiny Whistling-Thrush,Myophonus melanurus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,764,0,0,montane moss forest of Sumatra,,,
11131,PASSERIFORMES,Thraupidae,Tanagers and Allies,Cocos Finch,Pinaroloxias inornata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,764,0,0,forest of Cocos Island (off western Costa Rica),,,
941,OTIDIFORMES,Otididae,Bustards,Lesser Florican,Sypheotides indicus,CR,,,#N/A,#N/A,#N/A,#N/A,#N/A,763,0,0,locally in grassland of Indian subcontinent; now very local and rare,,,
1339,APODIFORMES,Apodidae,Swifts,Forbes-Watson's Swift,Apus berliozi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,763,0,0,,,,
6093,PASSERIFORMES,Meliphagidae,Honeyeaters,Spotted Honeyeater,Xanthotis polygrammus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,763,0,0,,,,
10056,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Fülleborn's Longclaw,Macronyx fuelleborni,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,763,0,0,,,,
10976,PASSERIFORMES,Thraupidae,Tanagers and Allies,Merida Flowerpiercer,Diglossa gloriosa,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,763,0,0,"Andes of western Venezuela (Trujillo, Mérida, and northern Táchira)",,,
4336,PSITTACIFORMES,Psittacidae,New World and African Parrots,Diademed Amazon,Amazona diadema,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,762,0,0,northwestern Brazil (lower Rio Negro and north bank of the upper Amazon River),,,
6237,PASSERIFORMES,Campephagidae,Cuckooshrikes,Moluccan Cuckooshrike,Coracina atriceps,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,762,0,0,,,,
6459,PASSERIFORMES,Pachycephalidae,Whistlers and Allies,Black-headed Whistler,Pachycephala monacha,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,760,0,0,,,,
7241,PASSERIFORMES,Alaudidae,Larks,Gray's Lark,Ammomanopsis grayi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,760,0,0,,,,
9713,PASSERIFORMES,Ploceidae,Weavers and Allies,Heuglin's Masked-Weaver,Ploceus heuglini,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,759,0,0,"Senegambia to southern Chad and northern Central African Republic; southwestern South Sudan (and southeastern Central African Republic?), northeastern Democratic Republic of the Congo, Uganda, and western Kenya",,,
10790,PASSERIFORMES,Thraupidae,Tanagers and Allies,Black-and-white Tanager,Conothraupis speculigera,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,759,0,0,locally from western Ecuador to northwestern Peru; eastern Peru to northwestern Bolivia,,,
7413,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Chirinda Apalis,Apalis chirindensis,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,758,0,0,,,,
58,TINAMIFORMES,Tinamidae,Tinamous,Gray-legged Tinamou,Crypturellus duidae,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,757,0,0,tropical forest of east-central Colombia to southern Venezuela,,,
1248,AEGOTHELIFORMES,Aegothelidae,Owlet-nightjars,Mountain Owlet-nightjar,Aegotheles albertisi,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,756,0,0,"mountains of New Guinea, from the Bird's Head Peninsula, the Wandammen Mountains, and the Foja Mountains, through central New Guinea to the Huon and southeastern peninsulas",,Yes,New Guinea
2418,PROCELLARIIFORMES,Hydrobatidae,Northern Storm-Petrels,Matsudaira's Storm-Petrel,Hydrobates matsudairae,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,755,0,0,"breeds Volcano Islands (far southern Japan); disperses westward to Arabian Sea, Seychelles, and off eastern African coast, eastward to western Micronesia, seas of eastern Indonesia, and off northwestern Australia",,,
6891,PASSERIFORMES,Monarchidae,Monarch Flycatchers,Chestnut-throated Flycatcher,Myiagra castaneigularis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,755,0,0,,,,
10851,PASSERIFORMES,Thraupidae,Tanagers and Allies,Yellow-green Tanager,Bangsia flavovirens,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,755,0,0,locally in humid western Andes of Colombia and northwestern Ecuador,,,
365,GALLIFORMES,Phasianidae,"Pheasants, Grouse, and Allies",White-necklaced Partridge,Arborophila gingica,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,754,0,0,,,,
7252,PASSERIFORMES,Alaudidae,Larks,Black-eared Sparrow-Lark,Eremopterix australis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,753,0,0,grassy plains of southern Namibia to southern Botswana and northern South Africa,,,
7439,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Gray-crowned Prinia,Prinia cinereocapilla,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,753,0,0,Himalayan foothills of northern India (Kashmir to Bhutan and southern Assam),,,
10057,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Abyssinian Longclaw,Macronyx flavicollis,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,752,0,0,high grassland of Ethiopia,,,
7452,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,River Prinia,Prinia fluviatilis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,751,0,0,"locally in Niger, Chad, and northern Cameroon (status unknown)",,,
3200,STRIGIFORMES,Strigidae,Owls,Chocolate Boobook,Ninox randi,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,750,0,0,"Philippines (except Palawan group and Sulu Archipelago), and Talaud Islands (northeast of Sulawesi)",,,
5072,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Russet-mantled Foliage-gleaner,Syndactyla dimidiata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,750,0,0,southern Brazil (southern Mato Grosso and Goiás) to far northeastern Paraguay (Concepción),,,
9345,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Littoral Rock-Thrush,Monticola imerina,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,749,0,0,arid littoral of southwestern Madagascar,,,
5279,PASSERIFORMES,Pipridae,Manakins,Cerulean-capped Manakin,Lepidothrix coeruleocapilla,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,748,0,0,east slope of Andes of southern Peru (southern Huánuco to Puno),,,
10939,PASSERIFORMES,Thraupidae,Tanagers and Allies,White-bellied Dacnis,Dacnis albiventris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,748,0,0,"southeastern Colombia to southern Venezuela, northeastern Peru, and central Amazonian Brazil",,,
3098,STRIGIFORMES,Strigidae,Owls,Blakiston's Fish-Owl,Ketupa blakistoni,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,745,0,0,,,,
1240,PODARGIFORMES,Podargidae,Frogmouths,Javan Frogmouth,Batrachostomus javensis,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,744,0,0,lowlands of western and central Java,,,
6685,PASSERIFORMES,Rhipiduridae,Fantails,Rufous-backed Fantail,Rhipidura rufidorsa,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,744,0,0,,,,
11020,PASSERIFORMES,Thraupidae,Tanagers and Allies,Gray-winged Inca-Finch,Incaspiza ortizi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,743,0,0,"Andes of northern Peru (central Marañón Valley, and very local on west slope of Andes in Cajamarca)",,,
4490,PASSERIFORMES,Pittidae,Pittas,Eared Pitta,Hydrornis phayrei,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,742,0,0,"Bangladesh to Myanmar, Thailand, southern China, southern Cambodia, and central Annam",,,
4063,PSITTACIFORMES,Cacatuidae,Cockatoos,Blue-eyed Cockatoo,Cacatua ophthalmica,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,741,0,0,New Ireland and New Britain (eastern Bismarck Archipelago),,,
7242,PASSERIFORMES,Alaudidae,Larks,Short-clawed Lark,Certhilauda chuana,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,741,0,0,southeastern Botswana and north-central South Africa,,,
6105,PASSERIFORMES,Meliphagidae,Honeyeaters,Tanimbar Friarbird,Philemon plumigenis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,740,0,0,Tanimbar Islands (Larat and Yamdena) and Kai Islands (Kai Kecil and Kai Besar),,,
8218,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Silvereye,Zosterops lateralis,LC,,,10/5/2024,AU-VIC,,,,"776,364",0,0,,,,
8269,PASSERIFORMES,Timaliidae,"Tree-Babblers, Scimitar-Babblers, and Allies",Gray-cheeked Tit-Babbler,Mixornis flavicollis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,740,0,0,lowlands of eastern Java,,,
9068,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Little Flycatcher,Muscicapa epulata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,739,0,0,"lowlands of southeastern Guinea to Liberia, Gabon, and northeastern Democratic Republic of the Congo",,,
4156,PSITTACIFORMES,Psittaculidae,Old World Parrots,Norfolk Island Parakeet,Cyanoramphus cookii,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,738,0,0,,,,
10001,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Mekong Wagtail,Motacilla samveasnae,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,738,0,0,lower Mekong delta of Cambodia and Laos,,,
1245,AEGOTHELIFORMES,Aegothelidae,Owlet-nightjars,Feline Owlet-nightjar,Aegotheles insignis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,737,0,0,mountains of New Guinea (Bird's Head Peninsula to southeastern New Guinea),,Yes,New Guinea
1188,CAPRIMULGIFORMES,Caprimulgidae,Nightjars and Allies,Sombre Nightjar,Caprimulgus fraenatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,736,0,0,"Ethiopia to northwestern Somalia, southwestern Kenya, and northeastern Tanzania",,,
7317,PASSERIFORMES,Alaudidae,Larks,Blanford's Lark,Calandrella blanfordi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,736,0,0,,,,
2344,EURYPYGIFORMES,Rhynochetidae,Kagu,Kagu,Rhynochetos jubatus,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,735,0,0,patchily in montane forest of Grande Terre (New Caledonia),,Yes,New Caledonia
2419,PROCELLARIIFORMES,Hydrobatidae,Northern Storm-Petrels,Tristram's Storm-Petrel,Hydrobates tristrami,LC,ABA 3,,#N/A,#N/A,#N/A,#N/A,#N/A,734,145,0,"breeds Izu, Bonin, and formerly Volcano Islands (southern Japan), and Northwestern Hawaiian Islands; ranges eastern coastal waters of Japan and eastward to Kauai (Hawaii)",,,
6563,PASSERIFORMES,Vangidae,"Vangas, Helmetshrikes, and Allies",Gray-crested Helmetshrike,Prionops poliolophus,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,734,0,0,dry thornscrub of southwestern Kenya and western Tanzania,,,
5019,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Bolivian Earthcreeper,Tarphonomus harterti,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,732,0,0,"Andes of southern Bolivia (Cochabamba, western Santa Cruz, and Chuquisaca)",,,
4576,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Recurve-billed Bushbird,Clytoctantes alixii,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,731,0,0,northern Colombia and northwestern Venezuela (Sierra de Perijá),,,
7391,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Cricket Longtail,Spiloptila clamans,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,731,0,0,"Mauritania and Senegal to Mali, central Sudan, and northern Ethiopia",,,
8141,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Giant White-eye,Megazosterops palauensis,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,729,0,0,"Palau Archipelago (Babelthuap, Urukthapel, and Peleliu)",,,
9273,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Firethroat,Calliope pectardens,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,729,0,0,breeds mountains of southeastern Tibet to west-central China; winters to northeastern Myanmar,,,
3487,CORACIIFORMES,Alcedinidae,Kingfishers,Sombre Kingfisher,Todiramphus funebris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,728,0,0,Halmahera (northern Moluccas),,,
4474,PASSERIFORMES,Philepittidae,Asities,Schlegel's Asity,Philepitta schlegeli,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,728,0,0,patchily distributed dense forest of western Madagascar,,,
6058,PASSERIFORMES,Meliphagidae,Honeyeaters,Sunda Honeyeater,Lichmera lombokia,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,728,0,0,"western Lesser Sundas (Lombok, Sumbawa, and Flores)",,,
9211,PASSERIFORMES,Muscicapidae,Old World Flycatchers,White-chested Alethe,Chamaetylas fuelleborni,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,727,0,0,mountains of eastern Tanzania to northern Malawi and south-central Mozambique,,,
8715,PASSERIFORMES,Sturnidae,Starlings,Long-tailed Starling,Aplonis magna,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,726,0,0,,,,
4649,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Black-hooded Antwren,Formicivora erythronotos,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,725,0,0,locally in lowlands of southeastern Brazil (eastern São Paulo and Rio de Janeiro),,,
5419,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Yellow-throated Spadebill,Platyrinchus flavigularis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,724,0,0,,,,
7657,PASSERIFORMES,Bernieridae,Malagasy Warblers,Appert's Tetraka,Xanthomixis apperti,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,724,0,0,southwestern Madagascar (Zombitse and Vohibasia forest),,,
1243,PODARGIFORMES,Podargidae,Frogmouths,Sunda Frogmouth,Batrachostomus cornutus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,723,0,0,,,,
16,TINAMIFORMES,Tinamidae,Tinamous,Quebracho Crested-Tinamou,Eudromia formosa,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,722,0,0,,,,
899,MESITORNITHIFORMES,Mesitornithidae,Mesites,Brown Mesite,Mesitornis unicolor,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,722,0,0,rainforest of eastern Madagascar,,Yes,Madagascar
2661,PELECANIFORMES,Ardeidae,"Herons, Egrets, and Bitterns",Japanese Night Heron,Gorsachius goisagi,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,722,0,0,"breeds Jeju (off southern Korean Peninsula), Honshu to Kyushu (central to southern Japan), and Taiwan; non-breeders range Ryukyu Islands (southern Japan) to Philippines",,,
6637,PASSERIFORMES,Malaconotidae,Bushshrikes and Allies,Willard's Sooty Boubou,Laniarius willardi,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,722,0,0,Albertine Rift in Burundi and Uganda,,,
1256,APODIFORMES,Apodidae,Swifts,Rothschild's Swift,Cypseloides rothschildi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,721,0,0,Andes of northwestern Argentina; rarely adjacent southern Bolivia and Peru (Cusco),,,
6586,PASSERIFORMES,Vangidae,"Vangas, Helmetshrikes, and Allies",Red-shouldered Vanga,Calicalicus rufocarpalis,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,721,0,0,southwestern desert of Madagascar,,,
7589,PASSERIFORMES,Locustellidae,Grassbirds and Allies,Pleske's Grasshopper Warbler,Helopsaltes pleskei,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,721,0,0,"breeds eastern Siberia to Korea, Kyushu, and Izu Islands; winters in southern China",,,
9845,PASSERIFORMES,Estrildidae,Waxbills and Allies,White-collared Oliveback,Nesocharis ansorgei,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,721,0,0,"mountains of eastern Democratic Republic of the Congo, western Uganda, northern Rwanda, Burundi, and northwestern Tanzania",,,
4391,PSITTACIFORMES,Psittacidae,New World and African Parrots,Fiery-shouldered Parakeet,Pyrrhura egregia,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,718,0,0,,,,
9430,PASSERIFORMES,Modulatricidae,Dapple-throat and Allies,Gray-chested Babbler,Kakamega poliothorax,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,718,0,0,"southeastern Nigeria to southern Cameroon, eastern Democratic Republic of the Congo, and western Kenya; Bioko",,,
7605,PASSERIFORMES,Locustellidae,Grassbirds and Allies,West Himalayan Bush Warbler,Locustella kashmirensis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,717,0,0,northwestern Himalayas (Kashmir to Kumaon),,,
7375,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Roberts's Warbler,Oreophilais robertsi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,716,0,0,highland forest of eastern Zimbabwe and adjacent southwestern Mozambique,,,
11094,PASSERIFORMES,Thraupidae,Tanagers and Allies,White-naped Seedeater,Sporophila fringilloides,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,716,0,0,savanna of eastern Colombia to southern Venezuela and northwestern Amazonian Brazil,,,
746,COLUMBIFORMES,Columbidae,Pigeons and Doves,Pheasant Pigeon,Otidiphaps nobilis,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,715,0,0,,,,
5330,PASSERIFORMES,Cotingidae,Cotingas,Crimson Fruitcrow,Haematoderus militaris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,715,0,0,far southern Venezuela to the Guianas and northern Amazonian Brazil,,,
2999,STRIGIFORMES,Strigidae,Owls,Sokoke Scops-Owl,Otus ireneae,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,714,0,0,eastern Kenya (Sokoke Forest) and northeastern Tanzania (Usambara Mountains),,,
9734,PASSERIFORMES,Ploceidae,Weavers and Allies,Preuss's Weaver,Ploceus preussi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,714,0,0,"Guinea and Sierra Leone to southern Cameroon, Gabon, and northeastern Democratic Republic of the Congo",,,
4567,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Upland Antshrike,Thamnophilus aroyae,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,713,0,0,lower Andean slopes of far southeastern Peru (Puno) and northwestern Bolivia,,,
